,id,content,date,Date,Time,negative_prob,positive_prob,outcome,Elise's outcome
717,9.74E+17,it was wonderful to be back in missouri where our push for historic tax cuts all began six months ago i promised that we would cut taxes to bring main street roaring back  and that is exactly what is happeningpictwittercom4kpofeii3i,3/14/2018 18:49,3/14/2018,18:49,0.36462954,0.63537043,1,
718,9.79E+17,i have stated my concerns with amazon long before the election unlike others they pay little or no taxes to state  local governments use our postal system as their delivery boy causing tremendous loss to the us and are putting many thousands of retailers out of business,3/29/2018 6:57,3/29/2018,6:57,0.002055797,0.9979442,1,
719,9.80E+17,does not include the fake washington post which is used as a lobbyist and should so register if the po increased its parcel rates amazons shipping costs would rise by 26 billion this post office scam must stop amazon must pay real costs and taxes now,3/31/2018 7:52,3/31/2018,7:52,0.99884605,0.001153951,-1,
720,9.81E+17,only fools or worse are saying that our money losing post office makes money with amazon they lose a fortune and this will be changed also our fully tax paying retailers are closing stores all over the countrynot a level playing field,4/2/2018 8:35,4/2/2018,8:35,0.01692075,0.9830792,1,
721,9.81E+17,i am right about amazon costing the united states post office massive amounts of money for being their delivery boy amazon should pay these costs plus and not have them bourne by the american taxpayer many billions of dollars po leaders dont have a clue or do they,4/3/2018 8:55,4/3/2018,8:55,0.9981304,0.001869595,-1,
722,9.82E+17,thanks to our historic tax cuts america is open for business and millions of american workers are seeing more takehome pay through higher wages salaries and bonusespictwittercom0u3dpljiv2,4/5/2018 15:12,4/5/2018,15:12,0.024569398,0.97543067,1,
723,9.85E+17,thank you to all of the american workers who travelled here today this event is dedicated to you the hardworking americans who make this nation run you love your country you provide for your family you have pride in your work and you cherish our great american flag  taxcutspictwittercomrwalpcrph5,4/12/2018 13:32,4/12/2018,13:32,0.000814064,0.999186,1,
724,9.85E+17,americas greatest treasure is our people  and my administration hears your voice and has your back we are fighting to give every american a future of dignity purpose and pride american spirit is back  taxcutspictwittercomosgze0irbf,4/12/2018 14:03,4/12/2018,14:03,0.9905494,0.009450594,-1,
725,9.86E+17,states and cities throughout our country are being cheated and treated so badly by online retailers very unfair to traditional tax paying stores,4/17/2018 17:59,4/17/2018,17:59,0.26500073,0.73499924,1,
726,9.87E+17,nancy pelosi is going absolutely crazy about the big tax cuts given to the american people by the republicansgot not one democrat vote heres a choice they want to end them and raise your taxes substantially republicans are working on making them permanent and more cuts,4/20/2018 5:50,4/20/2018,5:50,0.000105983,0.999894,1,
727,9.89E+17,  jimrenacci has worked so hard on tax reductions illegal immigration the border and crime i need jim very badly to help our agenda and to keep making america great again he will be a fantastic senator for the great state of ohio and has my full endorsement,4/24/2018 14:06,4/24/2018,14:06,0.000234241,0.9997658,1,
728,9.94E+17,the republican party had a great night tremendous voter energy and excitement and all candidates are those who have a great chance of winning in november the economy is sooo strong and with nancy pelosi wanting to end the big tax cuts and raise taxes why wouldnt we win,5/9/2018 6:24,5/9/2018,6:24,0.9652039,0.034796104,-1,
729,9.97E+17,and voted against the massive tax cut bill hes also weak on borders and crime sadly our great military and vets mean nothing to bobby jr lou barletta will win  maga,5/16/2018 13:40,5/16/2018,13:40,0.003091326,0.9969087,1,
730,9.98E+17,california finally deserves a great governor one who understands borders crime and lowering taxes john cox is the man  hell be the best governor youve ever had i fully endorse john cox for governor and look forward to working with him to make california great again,5/18/2018 17:00,5/18/2018,17:00,0.000100995,0.999899,1,
731,9.99E+17,  asahutchinson the great governor of arkansas is in a primary tomorrow he has done an incredible job with a focus on lower taxes border security and crime prevention asa loves our military and our veterans i fully endorse asa for governor,5/21/2018 18:18,5/21/2018,18:18,0.000390699,0.9996093,1,
732,1.00E+18,democrats are so obviously rooting against us in our negotiations with north korea just like they are coming to the defense of ms 13 thugs saying that they are individuals  must be nurtured or asking to end your big tax cuts  raise your taxes instead dems have lost touch,5/25/2018 7:04,5/25/2018,7:04,0.9999062,9.38E-05,-1,
733,1.00E+18,a democratic lawmaker just introduced a bill to repeal the gop tax cuts no chance this is too good to be true for republicansremember the nancy pelosi dems are also weak on crime the border and want to be gentle and kind to ms13 gang membersnot good,5/28/2018 16:22,5/28/2018,16:22,0.45429438,0.54570556,1,
734,1.00E+18,california has a rare opportunity to turn things around and solve its high crime high tax problems  along with so many others on june 5th vote for gop gubernatorial candidate john cox a really good and highly competent man hell make california great again,5/28/2018 16:53,5/28/2018,16:53,0.000504482,0.9994955,1,
735,1.00E+18,there is no one better to represent the people of ny and staten island a place i know very well than  repdandonovan who is strong on borders  crime loves our military  our vets voted for tax cuts and is helping me to make america great again dan has my full endorsement,5/30/2018 18:46,5/30/2018,18:46,0.9999993,7.00E-07,-1,
736,1.00E+18,this is my 500th day in office and we have accomplished a lot  many believe more than any president in his first 500 days massive tax  regulation cuts military  vets lower crime  illegal immigration stronger borders judgeships best economy  jobs ever and much more,6/4/2018 6:35,6/4/2018,6:35,0.000270531,0.99972945,1,
737,1.00E+18,in high tax high crime california be sure to get out and vote for republican john cox for governor he will make a big difference,6/5/2018 8:02,6/5/2018,8:02,0.9369908,0.063009195,-1,
738,1.00E+18,get the vote out in california today for rep kevin mccarthy and all of the great gop candidates for congress keep our country out of the hands of high tax high crime nancy pelosi,6/5/2018 8:09,6/5/2018,8:09,0.036003705,0.9639963,1,
739,1.00E+18,mitch mcconnell announced he will cancel the senates august recess great maybe the democrats will finally get something done other than their acceptance of high crime and high taxes we need border security,6/5/2018 23:02,6/5/2018,23:02,0.039409924,0.96059006,1,
740,1.00E+18,many more republican voters showed up yesterday than the fake news thought possible the political pundits just dont get what is going on out there  or they do get it but refuse to report the facts remember dems are high tax high crime easy to beat,6/6/2018 9:04,6/6/2018,9:04,0.8023607,0.19763929,-1,
741,1.00E+18,3 billion payoff 101 utilities cut rates credit gop tax cutshttpswwwwashingtonexaminercomwashingtonsecrets3billionpayoff101utilitiescutratescreditgoptaxcuts ,6/7/2018 10:50,6/7/2018,10:50,0.22640052,0.7735995,1,
742,1.01E+18,obama schumer and pelosi did nothing about north korea and now weak on crime high tax schumer is telling me what to do at the summit the dems could never set up schumer failed with north korea and iran we dont need his advice,6/8/2018 5:06,6/8/2018,5:06,0.000927024,0.9990729,1,
743,1.01E+18,i strongly endorse adam laxalt for governor of nevada adam is smart works hard and knows how to win he will be a great governor also will fight hard to lower your taxes and is tough on crime,6/12/2018 14:30,6/12/2018,14:30,0.033459622,0.9665404,1,
744,1.01E+18,mark sanford has been very unhelpful to me in my campaign to maga he is mia and nothing but trouble he is better off in argentina i fully endorse katie arrington for congress in sc a state i love she is tough on crime and will continue our fight to lower taxes vote katie,6/12/2018 15:12,6/12/2018,15:12,0.001759713,0.99824023,1,
745,1.01E+18,congratulations to corey stewart for his great victory for senator from virginia now he runs against a total stiff tim kaine who is weak on crime and borders and wants to raise your taxes through the roof dont underestimate corey a major chance of winning,6/13/2018 4:55,6/13/2018,4:55,0.000274021,0.999726,1,
746,1.01E+18,congratulations to  kevincramer on his huge win in north dakota we need kevin in the senate and i strongly endorse him heidi voted no on our tax cuts and always will vote no when we need her kevin is strong on crime  borders big on cutting taxes,6/13/2018 15:50,6/13/2018,15:50,0.34372404,0.6562759,1,
747,1.01E+18,usa jobs numbers are the best in 44 years if my opponent the democrats had won the election they would have raised taxes substantially and increased regulations  the economy and jobs would have been a disaster,6/15/2018 6:45,6/15/2018,6:45,0.001493168,0.99850684,1,
748,1.01E+18,democrats can fix their forced family breakup at the border by working with republicans on new legislation for a change this is why we need more republicans elected in november democrats are good at only three things high taxes high crime and obstruction sad,6/16/2018 8:03,6/16/2018,8:03,0.000242222,0.9997578,1,
749,1.01E+18,the real big story that affects everybody in america is the success of  potuss tax cut package and what its done for our economy  varneycopictwittercom2buba7zsfm,6/21/2018 15:25,6/21/2018,15:25,0.2480976,0.7519024,1,
750,1.01E+18,big supreme court win on internet sales tax  about time big victory for fairness and for our country great victory for consumers and retailers,6/21/2018 15:46,6/21/2018,15:46,0.8329105,0.16708949,-1,
751,1.01E+18,everyone how much he likes me but he will only vote with nancy pelosi keith is strong on borders and tough on crime  and loves cutting taxes  maga,6/23/2018 9:00,6/23/2018,9:00,0.060440008,0.93956,1,
752,1.01E+18,  repclayhiggins has been a great help to me on cutting taxes creating great new healthcare programs at low cost fighting for border security our military and are vets he is tough on crime and has my full endorsement the great state of louisiana we want clay,6/24/2018 20:08,6/24/2018,20:08,0.007526576,0.9924735,1,
753,1.01E+18,a harleydavidson should never be built in another countrynever their employees and customers are already very angry at them if they move watch it will be the beginning of the end  they surrendered they quit the aura will be gone and they will be taxed like never before,6/26/2018 7:17,6/26/2018,7:17,0.003600379,0.99639964,1,
754,1.01E+18,six months after our tax cuts more than 6 million workers have received bonuses pay raises and retirement account contributions  taxcutsandjobsacthttpswwwpscptvwbgzrzzfvtlfstfjub1dwuxd8mwpns2dfemxya01ktapxvpxdaocvqesb3h_wg4njahwfhgvs5_1ovcnulm24t10m42s ,6/29/2018 13:06,6/29/2018,13:06,1,5.22E-08,-1,
755,1.02E+18,congressman matt gaetz of florida is one of the finest and most talented people in congress strong on crime the border illegal immigration the 2nd amendment our great military  vets matt worked tirelessly on helping to get our massive tax cuts he has my full endorsement,7/13/2018 1:02,7/13/2018,1:02,0.99983466,0.000165285,-1,
756,1.02E+18,a lot of democrats wished they voted for the tax cuts because the economy is booming  we could have 4 growth now and the fed said yesterday that unemployment could drop again  foxandfriends  kilmeade,7/18/2018 6:03,7/18/2018,6:03,0.017921433,0.9820786,1,
757,1.02E+18,the amazon washington post has gone crazy against me ever since they lost the internet tax case in the us supreme court two months ago next up is the us post office which they use at a fraction of real cost as their delivery boy for a big percentage of their packages,7/23/2018 8:21,7/23/2018,8:21,0.10889816,0.89110184,1,
758,1.02E+18,i did not know of the meeting with my son don jr sounds to me like someone is trying to make up stories in order to get himself out of an unrelated jam taxi cabs maybe he even retained bill and crooked hillarys lawyer gee i wonder if they helped him make the choice,7/27/2018 6:56,7/27/2018,6:56,0.05264055,0.9473594,1,
759,1.02E+18,them richer their network is highly overrated i have beaten them at every turn they want to protect their companies outside the us from being taxed im for america first  the american worker  a puppet for no one two nice guys with bad ideas make america great again,7/31/2018 5:23,7/31/2018,5:23,0.004929151,0.9950708,1,
760,1.02E+18,will be in tampa tonight a big year for  repdesantis who will be a great governor for florida strong on crime borders and our 2nd amendment big help on tax  regulation cuts loves our military  our vets has my full  total endorsement,7/31/2018 7:21,7/31/2018,7:21,0.002309999,0.99768996,1,
761,1.03E+18,july is just the ninth month since 1970 that unemployment has fallen below 4 our economy has added 37 million jobs since i won the election 41 gdp more than 4 million people have received a pay raise due to tax reform 400 billion brought back from overseas  foxnews,8/3/2018 17:10,8/3/2018,17:10,0.6284531,0.37154692,-1,
762,1.03E+18,will be going to ohio tonight to campaign for troy balderson for the big congressional special election on tuesday early voting is on troy is strong on crime the border  loves our military vets  2nd amendment his opponent is a puppet of nancy pelosihigh taxes,8/4/2018 7:49,8/4/2018,7:49,0.000136654,0.9998634,1,
763,1.03E+18,troy balderson running for congress from ohio is in a big election fight with a candidate who just got caught lying about his relationship with nancy pelosi who is weak on crime borders  your 2nd amendmentand wants to raise your taxes by a lot vote for troy on tuesday,8/4/2018 8:02,8/4/2018,8:02,0.9348004,0.06519963,-1,
764,1.03E+18,danny oconnor is a total puppet for nancy pelosi and maxine waters  danny wants to raise your taxes open your borders and take away your 2nd amendment vote for troy on tuesday,8/4/2018 20:43,8/4/2018,20:43,0.4690058,0.53099424,1,
765,1.03E+18,ohio vote today for troy balderson for congress his opponent controlled by nancy pelosi is weak on crime the border military vets your 2nd amendment  and will end your tax cuts troy will be a great congressman  maga,8/7/2018 5:46,8/7/2018,5:46,0.004950045,0.9950499,1,
766,1.03E+18,congressman ted yoho of florida is doing a fantastic job and has my complete and total endorsement tough on crime and borders ted was really helpful on tax cuts vote all the way for ted in the upcoming primary  he will never let you down,8/9/2018 12:00,8/9/2018,12:00,0.99999833,1.64E-06,-1,
767,1.03E+18,it is about time that connecticut had a real and talented governor bob stefanowski is the person needed to do the job tough on crime bob is also a big cutter of taxes he will win in november and make a great governor a major difference maker bob has my total endorsement,8/15/2018 8:39,8/15/2018,8:39,0.98838264,0.011617379,-1,
768,1.03E+18,were not going to make america great again it was never that great can you believe this is the governor of the highest taxed state in the us andrew cuomo having a total meltdown,8/15/2018 21:02,8/15/2018,21:02,0.93649113,0.06350889,-1,
769,1.03E+18,how does a politician cuomo known for pushing people and businesses out of his state not to mention having the highest taxes in the us survive making the statement were not going to make america great again it was never that great which section of the sentence is worse,8/17/2018 6:44,8/17/2018,6:44,0.090665504,0.9093345,1,
770,1.03E+18,which is worse hightax andrew cuomos statement were not going to make america great again it was never that great or hillary clintons deplorables statement,8/17/2018 14:25,8/17/2018,14:25,0.50977325,0.49022678,-1,
771,1.03E+18,i am hearing so many great things about the republican partys california gubernatorial candidate john cox he is a very successful businessman who is tired of high taxes  crime he will make california great again  make you proud of your great state again total endorsement,8/20/2018 22:53,8/20/2018,22:53,0.9999838,1.62E-05,-1,
772,1.03E+18,bill deblasio the high taxing mayor of nyc just stole my campaign slogan promises made promises kept thats not at all nice no imagination  foxandfriends,8/21/2018 9:15,8/21/2018,9:15,0.99837554,0.001624474,-1,
773,1.03E+18,i feel very badly for paul manafort and his wonderful family justice took a 12 year old tax case among other things applied tremendous pressure on him and unlike michael cohen he refused to break  make up stories in order to get a deal such respect for a brave man,8/22/2018 8:21,8/22/2018,8:21,0.99820495,0.001795093,-1,
774,1.03E+18,congressman ron desantis is a special person who has done an incredible job he is running in tuesdays primary for governor of floridastrong on crime borders and wants low taxes he will be a great governor and has my full and total endorsement,8/27/2018 12:20,8/27/2018,12:20,0.41483834,0.5851617,1,
775,1.04E+18,paul cook is a decorated marine corps veteran who loves and supports our military and vets he is strong on crime the border and supported tax cuts for the people of california paul has my total and complete endorsement,9/4/2018 15:55,9/4/2018,15:55,0.8761902,0.12380977,-1,
776,1.04E+18,if the democrats had won the election in 2016 gdp which was about 1 and going down would have been minus 4 instead of up 42 i opened up our beautiful economic engine with regulation and tax cuts our system was choking and would have been made worse still plenty to do,9/10/2018 6:10,9/10/2018,6:10,0.60438246,0.39561754,-1,
777,1.04E+18,the recovery got started on election day 2016 it took trumps tax cuts and regulation cuts to get the economy booming before that it was the worst and slowest economic recovery since the great depression it took just 6 months for trump to get to 3 even though they said,9/19/2018 6:34,9/19/2018,6:34,0.99999416,5.82E-06,-1,
778,1.05E+18,congressman bishop is doing a great job he helped pass tax reform which lowered taxes for everyone nancy pelosi is spending hundreds of thousands of dollars on his opponent because they both support a liberal agenda of higher taxes and wasteful spending,10/4/2018 17:17,10/4/2018,17:17,0.057537492,0.9424625,1,
779,1.05E+18,highly respected congressman keith rothfus r of pennsylvania is in the fight of his life because the dems changed the district map he must win strong on crime borders big tax  reg cuts military  vets opponent lamb a pelosi puppetweak on crime big endorsement for keith,10/13/2018 12:43,10/13/2018,12:43,0.062352203,0.9376478,1,
780,1.05E+18,heading to the great state of kentucky  big rally for congressman andy barr  fantastic guy need his vote for maga strong on crime tax cuts military vets  2nd a his opponent will never vote for us only for pelosi andy has my strongest endorsement see you in kentucky,10/13/2018 12:52,10/13/2018,12:52,0.000216658,0.99978334,1,
781,1.05E+18,watched the debate last night  beto orourke who wants higher taxes and far more regulations is not in the same league with ted cruz  what the great people of texas stand for  want ted is strong on crime border  2nd a loves our military vets low taxes beto is a flake,10/17/2018 6:52,10/17/2018,6:52,0.012181227,0.9878187,1,
782,1.05E+18,ted cruz has done so much for texas including massive cuts in taxes and regulations  which has brought texas to the best jobs numbers in the history of the state he watches carefully over your 2nd amendment orourke would blow it all ted has long had my strong endorsement,10/17/2018 7:00,10/17/2018,7:00,0.000256494,0.9997435,1,
783,1.05E+18,jon tester says one thing to voters and does the exact opposite in washington tester takes his orders form pelosi  schumer tester wants to raise your taxes take away your 2a open your borders and deliver mob rule retire tester  elect americafirst patriot matt rosendale,10/18/2018 22:11,10/18/2018,22:11,0.9999682,3.19E-05,-1,
784,1.05E+18,congressman erik paulsen of the great state of minnesota has done a fantastic job in cutting taxes and job killing regulations hard working and very smart keep erik in congress he has my strong endorsement,10/22/2018 23:22,10/22/2018,23:22,0.4033445,0.59665555,1,
785,1.05E+18,jay webber of new jersey running for congress is doing a great job against a person who is looking to raise taxes substantially jay wants big tax cuts and changes a harvard graduate and father of seven jay will be great for new jersey and get the job doneand i will help,10/23/2018 8:53,10/23/2018,8:53,0.99322903,0.006770992,-1,
786,1.06E+18,  denver4va of the 5th district in virginia is a popular guy who really knows how to get the job done really big help with tax cuts the military and our great vets he has my total endorsement,10/29/2018 22:05,10/29/2018,22:05,0.09650348,0.9034965,1,
787,1.06E+18,congressman andy barr of kentucky who just had a great debate with his nancy pelosi run opponent has been a winner for his state strong on crime the border tax cuts military vets and 2nd amendment we need andy in dc he has my strong endorsement,10/30/2018 7:12,10/30/2018,7:12,0.000107267,0.9998927,1,
788,1.06E+18,congressman kevin brady of texas is so popular in his district and far beyond that he doesnt need any help  but i am giving it to him anyway he is a great guy and the absolute king of cutting taxes highly respected by all he loves his state  country strong endorsement,10/30/2018 7:25,10/30/2018,7:25,4.60E-05,0.999954,1,
789,1.06E+18,the stock market is up massively since the election but is now taking a little pause  people want to see what happens with the midterms if you want your stocks to go down i strongly suggest voting democrat they like the venezuela financial model high taxes  open borders,10/30/2018 7:33,10/30/2018,7:33,0.8217336,0.17826644,-1,
790,1.06E+18,illegal immigration affects the lives of all americans illegal immigration hurts american workers burdens american taxpayers undermines public safety and places enormous strain on local schools hospitals and communitieshttpswwwpscptvwbqtfhtfvtlfstfjub1dwuxd8mvlxs0r5eldrtvzhvlff9daunz0bm1bep_eyv9u0dopphkq_w_jpt27f4cbpt1s ,11/1/2018 15:54,11/1/2018,15:54,0.000822468,0.9991775,1,
791,1.06E+18,if chuck schumer and nancy pelosi gain the majority they will try to raise your taxes restore jobkilling regulations shut down your coal mines and timber mills take away your healthcare impose socialism and erase your borders vote for  mattformontana and  gregformontanapictwittercomadncqky7qd,11/3/2018 15:38,11/3/2018,15:38,0.99791366,0.002086369,-1,
792,1.06E+18,  debbiestabenow voted against tax cuts great healthcare supreme court justices and all of the many things the people of michigan wanted and need she is an automatic far left vote controlled by her bosses john james can be a truly great senator,11/5/2018 7:13,11/5/2018,7:13,0.002354079,0.9976459,1,
793,1.06E+18,if  andrewgillum did the same job with florida that he has done in tallahassee as mayor the state will be a crime ridden overtaxed mess  rondesantisfl will be a great governor vote,11/5/2018 7:21,11/5/2018,7:21,0.05459764,0.9454023,1,
794,1.06E+18,a fantastic evening in cape girardeau missouri josh  hawleymo will be a tireless champion for you he is great on jobs great on tax cuts and tough on crime he shares your values and he will always support our military vets and police get out tomorrow and vote for joshpictwittercomypb8nqx2d6,11/6/2018 0:36,11/6/2018,0:36,0.38243505,0.6175649,1,
795,1.06E+18,if the democrats think they are going to waste taxpayer money investigating us at the house level then we will likewise be forced to consider investigating them for all of the leaks of classified information and much else at the senate level two can play that game,11/7/2018 7:04,11/7/2018,7:04,0.9925808,0.007419234,-1,
796,1.06E+18,their countrys flag can this be possible yes because it is all a big con and the american taxpayer is paying for it,11/16/2018 18:43,11/16/2018,18:43,0.63715935,0.36284065,-1,
797,1.07E+18,oil prices getting lower great like a big tax cut for america and the world enjoy 54 was just 82 thank you to saudi arabia but lets go lower,11/21/2018 6:49,11/21/2018,6:49,0.11188061,0.88811934,1,
798,1.07E+18,so great that oil prices are falling thank you president t add that which is like a big tax cut to our other good economic news inflation down are you listening fed,11/25/2018 7:46,11/25/2018,7:46,0.23276986,0.7672302,1,
799,1.07E+18,michael cohen asks judge for no prison time you mean he can do all of the terrible unrelated to trump things having to do with fraud big loans taxis etc and not serve a long prison term he makes up stories to get a great  already reduced deal for himself and get,12/3/2018 9:24,12/3/2018,9:24,0.9975091,0.002490916,-1,
800,1.07E+18,in the world i want clean air and clean water and have been making great strides in improving americas environment but american taxpayers  and american workers  shouldnt pay to clean up others countries pollution,12/4/2018 16:56,12/4/2018,16:56,0.000497094,0.9995029,1,
801,1.07E+18,without the phony russia witch hunt and with all that we have accomplished in the last almost two years tax  regulation cuts judges military vets etc my approval rating would be at 75 rather than the 50 just reported by rasmussen its called presidential harassment,12/6/2018 9:17,12/6/2018,9:17,0.593296,0.40670398,-1,
802,1.07E+18,hopefully mitch mcconnell will ask for a vote on criminal justice reform it is extremely popular and has strong bipartisan support it will also help a lot of people save taxpayer dollars and keep our communities safe go for it mitch,12/7/2018 14:56,12/7/2018,14:56,0.99151236,0.008487619,-1,
803,1.07E+18,very sad day  night in paris maybe its time to end the ridiculous and extremely expensive paris agreement and return money back to the people in the form of lower taxes the us was way ahead of the curve on that and the only major country where emissions went down last year,12/8/2018 11:22,12/8/2018,11:22,0.9998909,0.000109022,-1,
804,1.07E+18,thanks to leader mcconnell for agreeing to bring a senate vote on criminal justice this week these historic changes will make communities safer and save tremendous taxpayers dollars it brings much needed hope to many families during the holiday season,12/11/2018 16:09,12/11/2018,16:09,0.95004785,0.049952187,-1,
805,1.08E+18,mitch mcconnell just told a group of people and me that he has been in the us senate for 32 years and the last two have been by far the best  most productive of his career tax  regulation cuts va choice farm bill criminal justice reform judgeships  much more great,12/23/2018 21:47,12/23/2018,21:47,0.000610926,0.99938905,1,
806,1.08E+18,do you think its just luck that gas prices are so low and falling low gas prices are like another tax cut,1/1/2019 17:39,1/1/2019,17:39,0.9852557,0.014744246,-1,
807,1.09E+18,never seen the republican party so unified no cave on the issue of border and national security a beautiful thing to see especially when you hear the new rhetoric spewing from the mouths of the democrats who talk open border high taxes and crime stop criminals  drugs now,1/18/2019 9:58,1/18/2019,9:58,0.19332248,0.8066775,1,
808,1.09E+18,democrats are becoming the party of late term abortion high taxes open borders and crime,1/31/2019 7:36,1/31/2019,7:36,0.9948119,0.005188125,-1,
809,1.09E+18,the fact is when i took over as president our country was a mess depleted military endless wars a potential war with north korea va high taxes  too many regulations border immigration  healthcare problems  much more i had no choice but to work very long hours,2/10/2019 12:39,2/10/2019,12:39,0.99126476,0.008735179,-1,
810,1.10E+18,be nice if spike lee could read his notes or better yet not have to use notes at all when doing his racist hit on your president who has done more for african americans criminal justice reform lowest unemployment numbers in history tax cutsetc than almost any other pres,2/25/2019 5:50,2/25/2019,5:50,0.00046681,0.9995332,1,
811,1.10E+18,i hope the grandstanding governor of california is able to spend his very highly taxed citizens money on asylum holds more efficiently than money has been spent on the socalled fast train which is billions over budget  in total disarray time to reduce taxes in california,3/9/2019 15:50,3/9/2019,15:50,0.091950096,0.90804994,1,
812,1.10E+18,despite the most hostile and corrupt media in the history of american politics the trump administration has accomplished more in its first two years than any other administration judges biggest tax  regulation cuts va choice best economy lowest unemployment  much more,3/10/2019 7:02,3/10/2019,7:02,0.009756621,0.9902434,1,
813,1.12E+18,just out the usa has the absolute legal right to have apprehended illegal immigrants transferred to sanctuary cities we hereby demand that they be taken care of at the highest level especially by the state of california which is well known or its poor management  high taxes,4/13/2019 20:47,4/13/2019,20:47,0.014150757,0.98584926,1,
814,1.12E+18,bernie sanders and wife should pay the pretrump taxes on their almost 600000 in income he is always complaining about these big tax cuts except when it benefits him they made a fortune off of trump but so did everyone else  and thats a good thing not a bad thing,4/16/2019 20:11,4/16/2019,20:11,0.003742836,0.9962572,1,
815,1.12E+18,spoke to saudi arabia and others about increasing oil flow all are in agreement the california tax on gasoline is causing big problems on pricing for that state speak to your governor about reducing economic numbers 32 gdp for what is often worst quarter looking good,4/26/2019 13:31,4/26/2019,13:31,8.59E-05,0.99991417,1,
816,1.12E+18,people are fleeing new york state because of high taxes and yes even oppression of sorts they didnt even put up a fight against salt  could have won so much litigation the nra should leave and fight from the outside of this very difficult to deal with unfair state,4/29/2019 8:23,4/29/2019,8:23,0.042232852,0.9577671,1,
817,1.12E+18,ill never get the support of dues crazy union leadership those people who ripoff their membership with ridiculously high dues medical and other expenses while being paid a fortune but the members love trump they look at our record economy tax  reg cuts military etc win,4/29/2019 9:32,4/29/2019,9:32,0.30447456,0.69552547,1,
818,1.12E+18,steve moore a great progrowth economist and a truly fine person has decided to withdraw from the fed process steve won the battle of ideas including tax cuts,5/2/2019 11:29,5/2/2019,11:29,0.010436387,0.98956364,1,
819,1.13E+18,real estate developers in the 1980s  1990s more than 30 years ago were entitled to massive write offs and depreciation which would if one was actively building show losses and tax losses in almost all cases much was non monetary sometimes considered tax shelter ,5/8/2019 5:56,5/8/2019,5:56,0.99999857,1.39E-06,-1,
820,1.13E+18,i won the 2016 election partially based on no tax returns while i am under audit which i still am and the voters didnt care now the radical left democrats want to again relitigate this matter make it a part of the 2020 election,5/11/2019 13:32,5/11/2019,13:32,0.016484378,0.98351556,1,
821,1.13E+18,employment numbers ever low taxes  regulations a rebuilt military  va many great new judges  so much more but we have had a giant scam perpetrated upon our nation a witch hunt a treasonous hoax that is the constitutional crisis  hopefully guilty people will pay,5/12/2019 16:35,5/12/2019,16:35,0.012676534,0.98732346,1,
822,1.13E+18,the dems are getting another beauty to join their group bill de blasio of nyc considered the worst mayor in the us will supposedly be making an announcement for president today he is a joke but if you like high taxes  crime hes your man nyc hates him,5/16/2019 7:33,5/16/2019,7:33,0.011944722,0.9880553,1,
823,1.13E+18,conditions drug prices down for first time in 51 years  soon will drop much further right to try protecting your 2nd amendment big tax  reg cuts 32 gdp strong foreign policy  much much more that nobody else would have been able to do our country is doing great,5/19/2019 7:49,5/19/2019,7:49,0.9416983,0.058301643,-1,
824,1.13E+18,mexicos attitude is that people from other countries including mexico should have the right to flow into the us  that us taxpayers should be responsible for the tremendous costs associated wthis illegal migration mexico is wrong and i will soon be giving a response,5/21/2019 11:16,5/21/2019,11:16,0.001128616,0.9988714,1,
825,1.14E+18,democrats want open borders which equals violent crime drugs and human trafficking they also want very high taxes like 90 republicans want whats good for america  the exact opposite,6/26/2019 6:13,6/26/2019,6:13,0.000400065,0.9996,1,
826,1.15E+18,congratulations to legislators in new jersey for not passing taxes that would have driven large numbers of high end taxpayers out of the state many were planning to leave  will now be staying new york  others should start changing their thought process on taxes fast,7/1/2019 9:47,7/1/2019,9:47,0.000311157,0.99968886,1,
827,1.15E+18,new york businesses in search of anything at all they can find to make me look as bad as possible so on top of ridiculously high taxes my children and companies are spending a fortune on lawyers no wonder people and businesses are fleeing new york in record numbers,7/1/2019 11:10,7/1/2019,11:10,0.7530162,0.2469838,-1,
828,1.15E+18,texas will defend them  indemnify them against political harassment by new york state and governor cuomo so many people are leaving new york for texas and florida that it is totally under siege first new york taxes you too high then they sue you just to complete the job,7/2/2019 6:21,7/2/2019,6:21,0.9999193,8.07E-05,-1,
829,1.15E+18,sleepy joe biden just admitted he worked with segregationists and separately has already been very plain about the fact that he will be substantially raising everyones taxes if he becomes president ridiculously all democrats want to substantially raise taxes,7/7/2019 8:03,7/7/2019,8:03,0.000882518,0.99911743,1,
830,1.15E+18,robert johnson bet i give the president a lot of credit for moving the economy in a positive direction thats benefiting a large number of americans i think the tax cuts clearly helped stimulate the economy overall if you look at the us economy and you look at,7/11/2019 6:42,7/11/2019,6:42,0.9846784,0.015321642,-1,
831,1.15E+18,greatest economic boom in the history of our country the best job numbers biggest tax reduction rebuilt military and much more is now over this should never be allowed to happen to another president of the united states again,7/17/2019 17:24,7/17/2019,17:24,0.006739538,0.99326044,1,
832,1.15E+18,i completely read the entire mueller report and do you know what i concluded after reading both volume 1 and volume 2 there is no there there no there there we completely wasted everybodys time and taxpayers money  trish_regan,7/22/2019 21:38,7/22/2019,21:38,0.96303546,0.036964517,-1,
833,1.15E+18,newest poll only 11 in favor of starting ridiculous impeachment hearings well lets see we have the best economy in history the best employment numbers in history most people working in history highest stock market in history biggest tax and regulation cuts in history,7/23/2019 6:25,7/23/2019,6:25,0.13429227,0.8657077,1,
